it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Alismataceae_TS	Alismatales_TS	Archaeozostera_TS	Archaeozostera_lineata_TS	Archaeozostera_longifolia_TS	Archaeozostera_minor_TS	Archaeozostera_pinnata_TS	Cymodocea_TS	Cymodocea_floridana_TS	Cymodocea_maior_TS	Cymodocea_serrulata_TS	Halodule_TS	Heterozostera_chilensis_TS	Heterozostera_nigricaulis_TS	Heterozostera_polychlamys_TS	Heterozostera_tasmanica_TS	Pennipollis_TS	Pennipollis_peroreticulatus_TS	Pennipollis_reticulatus_TS	Posidocea_TS	Posidonia_TS	Posidonia_cretacea_TS	Posidonia_oceanica_TS	Posidonia_parisiensis_TS	Potamogeton_TS	Ruppia_TS	Syringodium_filiforme_TS	Thalassodendron_TS	Thalassodendron_auriculaleporis_TS	Triglochin_TS	Zannichellia_TS	Zostera_kiewiensis_TS	Zostera_nodosa_TS	Zosteraceae_TS	Alismataceae_TE	Alismatales_TE	Archaeozostera_TE	Archaeozostera_lineata_TE	Archaeozostera_longifolia_TE	Archaeozostera_minor_TE	Archaeozostera_pinnata_TE	Cymodocea_TE	Cymodocea_floridana_TE	Cymodocea_maior_TE	Cymodocea_serrulata_TE	Halodule_TE	Heterozostera_chilensis_TE	Heterozostera_nigricaulis_TE	Heterozostera_polychlamys_TE	Heterozostera_tasmanica_TE	Pennipollis_TE	Pennipollis_peroreticulatus_TE	Pennipollis_reticulatus_TE	Posidocea_TE	Posidonia_TE	Posidonia_cretacea_TE	Posidonia_oceanica_TE	Posidonia_parisiensis_TE	Potamogeton_TE	Ruppia_TE	Syringodium_filiforme_TE	Thalassodendron_TE	Thalassodendron_auriculaleporis_TE	Triglochin_TE	Zannichellia_TE	Zostera_kiewiensis_TE	Zostera_nodosa_TE	Zosteraceae_TE
689000	-1861.3723072550736	-12.189654835510121	-1599.7880947990623	-249.39455762050125	0.51895343544218486	1.0	2	1	129.52938521015969	0.0	726.81254707826611	72.550032237559009	27.477694252625401	102.78439684795293	104.87848781719978	108.29510760086595	102.06920654387184	101.21386957784323	38.616368247956167	43.451261440470724	6.7093831313878951	17.444413412108176	46.257516199961778	1.3038420692786636	0.47909896093303567	0.015128262338196086	0.089543413451903309	121.97057214426006	108.74280230735602	129.52938521015969	47.531085728742973	63.094997915171042	80.294355233875038	5.8712002125137399	65.507212129236464	119.65249056087274	41.270844169155936	0.12702619853840758	40.07240750278239	47.498697756206454	38.629437557290032	16.369395388791396	41.525800020195014	62.113806814244974	38.839187615791339	0.73691451276664899	24.388446200171501	78.889670417420561	62.921267298442544	64.943340648570953	64.238203041073731	57.366441275739255	35.770784721822103	43.376986900851037	1.5235485988351716	16.851653951745021	33.357611762514871	0.0	0.0	0.0	0.0	114.35188708344049	86.256369064225098	80.331893749683189	46.868224297741875	31.059499871523265	78.938129004844967	1.0699948842026772	23.60917072353223	0.0	2.1796637275227715	0.0	30.204317679062193	39.971130996161136	0.0	0.0	36.951399216422928	59.306957774406108	0.0
690000	-1867.2283739370516	-12.44594146159011	-1608.7560139351322	-246.02641854032936	0.51467256030376507	1.0	1	2	129.81489742025533	0.0	737.96989113535255	72.141102274184121	26.917577012380704	102.32781148217916	105.64010657198916	107.77510424958346	103.92692215641937	101.47219445243157	39.097825022814057	43.591104415064748	5.9802280432429251	19.397351605691014	47.053643578684223	0.54321984839436488	0.043825684044758395	0.64843661854066958	0.46019097971634471	122.76292975336052	109.55942868484769	129.81489742025533	48.567173409493847	63.077143208395334	81.152925471077538	6.3183611902058674	66.06553867995332	118.9413555856277	40.746492691187527	0.091366681705938535	42.360444257816162	48.490163655286743	36.274908225728204	14.30311772362108	42.606050495088475	62.626358660161131	38.791180449479704	0.99348481735519856	26.331242652549967	80.737691911301425	65.457581658259087	63.938671853286678	62.081820066151437	58.195860739290289	36.354366127249733	42.68040137747122	2.6240289271081707	15.311274834358308	35.168096302751962	0.0	0.0	0.0	0.0	114.68197974822819	85.710166077755304	77.168078504154465	46.261413345499925	31.354598253941038	78.924688353869584	2.1198158176840658	20.616295572723132	0.0	1.7242384297412099	0.0	30.325502962279188	40.045702194296339	0.0	0.0	33.954138017671518	58.835450558322805	0.0
691000	-1875.0596397206682	-9.9642167586226726	-1614.12315211954	-250.97227084250562	0.48767466894336908	1.0	1	1	130.8772990657518	0.0	745.51567937685445	74.502240905725401	28.102646363875323	102.38147230690595	106.40633256841696	105.1789675670734	103.08998942227529	102.21396717917506	40.316880046354157	44.575471287627977	4.2482044849202749	19.153065224621201	49.321654362368314	0.032167511445573171	0.021277957372515033	0.3286541930068424	1.9374137322928604	123.13392834218246	108.31270927075161	130.8772990657518	48.64992650118905	62.744932957097383	81.43796085560605	5.9864754565219469	65.978862168301433	120.2618213976581	40.763387296402847	0.063192859371431459	42.221363848702097	45.744143771998601	35.048302643590191	14.927971367889942	40.884347570400877	62.654094800293365	39.126445086111545	0.89213398491340434	23.412000896581539	76.876902535444515	65.118572500933524	64.159997441060256	61.966056016274372	57.400985224812899	34.251152214982056	41.867218304628999	2.8215507607282526	16.280051294863981	37.033974317668999	0.0	0.0	0.0	0.0	114.29221620553291	89.818177860501052	78.070703018273335	46.667552450907266	28.53344511569507	78.756276639706087	0.69540934763957896	21.933973730653243	0.0	2.5710078840147705	0.0	30.167660059015876	39.786990695777781	0.0	0.0	33.593209210086606	58.144673285726945	0.0
692000	-1855.4171575078974	-9.9055559169865433	-1598.4565647793847	-247.05503681152618	0.50877553921316365	1.0	1	1	127.96867764933596	0.0	718.51690067307572	71.535891329318957	27.892862262266597	100.90947333600388	105.71784156653611	101.84346034879121	104.77001690970833	103.15253683232385	38.219605855991524	45.790716505631835	4.2516783877915589	17.230323255448173	48.261804055819169	0.10362029339615708	0.08773343017290125	0.049599824839006185	0.016721849432675417	123.34309024092424	110.1000987091175	127.96867764933596	47.445940760489563	64.341142456435108	81.223473040515131	5.1717866855610009	66.500559080811485	119.26495976607656	41.014041323580365	0.030417788974730686	38.417805705458825	46.056225179287345	35.034926738866915	16.411958241693124	40.520655644257239	62.205835830117913	39.809420140793193	1.4169467397876017	26.081232676440496	78.463790506740153	64.791644880842142	61.48567010921807	62.634903001742977	57.373368546288503	36.895642698198863	41.327173276474042	3.6727973581031628	14.832431785832343	35.82288757822586	0.0	0.0	0.0	0.0	113.73500070518834	88.862451227880712	80.906616574095366	47.171187099441489	31.952533795919592	79.581373463633241	1.2544097440726338	21.755197703240906	0.0	2.0456263222563482	0.0	30.836311429211143	39.409857684691929	0.0	0.0	32.65268417045268	61.216261274713894	0.0
693000	-1851.594213759679	-9.9720466017628553	-1592.31053493327	-249.31163222464602	0.57405924416671605	1.0	1	1	129.82270482969591	0.0	715.07682649978767	72.819368673282952	27.720421591243078	102.1903508823754	104.66902200049061	100.75372749465913	104.76233778434771	104.27532936849857	38.023232881045466	44.074344029563541	4.1575964455298866	17.177456636810767	49.899142520034225	0.0640045900394344	0.25136880858765631	0.028459734287172522	0.049618653589789119	124.80466918041178	108.46241927229485	129.82270482969591	48.626168649719503	61.941418894863588	83.153776623579802	4.1328006900937115	67.877603644712707	118.85908928271544	44.015824327099985	0.10857917984186291	39.626295624513276	45.837283190782564	34.153891982775455	15.986061935981752	41.270217851925906	61.543796361650841	40.635414965355181	2.2844035008484802	26.501802893189677	79.552256475976492	63.346423462247991	61.140042329879442	62.824524748889182	59.046680552871983	36.179574717102881	42.025598697880305	3.2444081149608563	17.009078268518689	36.226710063041551	0.0	0.0	0.0	0.0	114.26944324833207	88.196843102720322	83.689087879591455	45.165907362687868	31.247946539052329	78.064484755722901	3.1449805685928651	22.885917617632778	0.0	4.4953988463564345	0.0	32.077053835516175	37.961824083915936	0.0	0.0	35.686217152586465	60.430363264496734	0.0
694000	-1856.874324553879	-9.9288713075936279	-1599.4271102959735	-247.51834295031176	0.49241934184610875	1.0	1	1	128.66185925218193	0.0	717.15818709272253	73.177744925551281	28.157028310995834	101.23902972563755	102.7951272500715	103.74675254856099	106.65504298313905	102.00870777168991	38.634881965840449	44.338791888272915	4.4569425660819091	17.102863440918217	48.934147542039774	0.024487320266096679	0.018066760731347553	1.0443617768435667	0.014698233944419447	125.2435132999089	108.79300680249627	128.66185925218193	47.41328340941989	62.133283884866842	84.338862040690756	4.2623561915730308	70.709037750303281	118.76557695608862	43.806006756392307	0.55146951918725562	38.426135672053178	44.698256004013132	34.151976220969267	17.193676083580385	40.602521633319945	61.488916548144381	38.80461750756016	1.5831284766672338	24.178450793103345	80.906943649022637	63.143090143117732	58.073300636156326	64.784813961214454	57.607749228870425	36.261914846418669	42.089761608275083	1.9858832844502228	17.048679528167316	34.631882902245209	0.0	0.0	0.0	0.0	115.98800572656472	90.544909541695091	87.174128909021249	47.146250416422824	31.17615465739549	75.533777506687841	3.4913761422802589	20.459530772666859	0.0	3.0214895676136924	0.0	31.54307301817893	38.914046112612084	0.0	0.0	37.440051637182407	60.506450384581662	0.0
695000	-1857.2328219565004	-9.9444689613504735	-1598.7055806592405	-248.58277233590957	0.56738073984213	1.0	1	1	129.8552509840475	0.0	713.05975252029793	72.642776331750085	27.635746632785558	100.98066145320958	104.79761215692973	104.7048278482217	105.06722346886585	103.59128772563103	38.075487896003736	43.641364585335133	4.5976156911753625	17.228537090187974	46.471797369726794	0.023192728963253393	0.013145581203262036	1.2680277732068155	0.40413287930717096	126.24122985996205	108.28115285290738	129.8552509840475	47.739082264101029	60.231327270522968	84.098146363329818	3.8794381811758187	68.399293353412745	120.79623312527977	44.251150727877928	0.52438439345451326	37.634934902354779	45.71692283944121	34.132348517396174	14.106361716333556	39.088356783324976	61.997801364019296	38.604019245210353	1.4957569784203211	26.068736938465626	81.180607728699712	65.126213701212535	56.279476979910733	64.038227357614787	58.119540373873903	36.930711623412066	42.917120339972776	3.1050405466140449	16.056684426829435	34.218434102475776	0.0	0.0	0.0	0.0	115.54823136840611	89.256813127048048	84.708905468670437	46.985445301431227	30.010451624888194	74.325714420482939	2.9593483958338447	21.918206481078652	0.0	2.9454363435012239	0.0	31.852462346855084	37.691040775806151	0.0	0.0	38.850435911509244	61.072076773344115	0.0
696000	-1835.2267042673043	-12.493372543243028	-1579.5551234209736	-243.17820830308756	0.51057821411894055	1.0	1	2	128.82272240737319	0.0	716.26006169730204	73.898527788136477	27.912077767671764	101.91246392759659	104.69036853240539	102.44590728922604	103.47724648864815	103.13381773976748	38.361072414195448	43.53371725385017	4.6962097894231265	17.326462694242071	46.744578414490114	0.0085287107809479401	0.02229903828368851	0.023201770330967153	0.93153255506217936	126.82585075933167	109.11649261175884	128.82272240737319	47.667394471929136	63.117491629482203	81.509867991389342	4.56648610214532	65.72383659212332	118.04359250257461	45.102920501225917	0.052557776146805235	39.524955201501513	45.935213513627936	34.164128958122632	14.000971541924709	39.059337853199736	61.49197235964607	39.987865329330283	1.2349516649637944	24.768176700690681	78.405501892692968	62.442776197831321	57.190907693032592	64.823572185457436	59.602632713907099	36.658624716378533	43.296776057535062	2.8453561478071192	16.827849093988689	33.906844228506415	0.0	0.0	0.0	0.0	115.53734008300535	85.787463496687963	85.689835074762982	47.065210867074313	28.587246454585653	77.021672704616364	2.7922666511373238	21.150636980072793	0.0	2.0760724059556024	0.0	30.906253448934915	39.096548161305115	0.0	0.0	38.832922471999986	61.024170486711668	0.0
697000	-1854.9678516322494	-12.325195768021548	-1595.1797293742954	-247.46292648993244	0.47390526818385303	1.0	2	1	129.1640494452493	0.0	728.84028600477222	74.572053516700279	27.250423270128916	102.4568893518064	106.21116351293689	103.39798087191305	104.66612039249226	106.71914360538	39.441168656179713	44.408164664710135	3.938882600151838	18.522001456168251	46.752054608700355	0.11107214014293018	0.63807384825753688	0.072892076954897411	0.10091896843554038	126.86645081507837	109.44267188623932	129.1640494452493	47.912602954451799	63.892535098989065	83.510071137071407	4.7022737518820366	65.894185678753431	118.28583996915364	41.897286687908974	0.17035008816394781	39.893477871573133	46.045170857792257	34.536646792823866	15.241207023739848	39.080358517440487	61.302479486611496	39.777190681694975	0.29267061020414931	24.486302203549428	79.857560615415622	64.685218348040323	57.679329163489427	63.307259294414429	58.281623905091905	36.052419550367006	42.473126735072405	3.6272074021710825	16.711719682564365	33.095315956360871	0.0	0.0	0.0	0.0	115.58619377550028	87.701327264849894	85.820758251890027	46.705642481617417	27.254284881502389	76.787043015245786	2.707392152767591	22.176996028059914	0.0	0.18786106713924755	0.0	33.205652165665121	39.302367237605786	0.0	0.0	38.905666941089265	61.142627551230284	0.0
698000	-1852.640754848393	-12.850089870953703	-1594.6544581293933	-245.13620684804596	0.50307606189702969	1.0	2	1	129.79179038605872	0.0	724.73456617173133	73.890490452823229	27.433984077410848	102.98856863360008	105.51676260901749	104.15110840526241	105.03283520761897	104.78533316038464	38.70621046199529	43.600355118059518	3.941853775458303	17.121108712049878	45.262417631196037	0.25801733789921327	0.011720612840648251	0.086661355112730876	0.14625561785375624	129.79179038605872	110.06631616790429	129.30804149735997	47.303521984781128	63.278112048070035	81.357492260775615	3.9714868704856134	64.991470937152428	119.87379509228575	42.546014851919956	0.39340485607518594	38.187817298997771	46.947404923003589	33.993203728385971	15.914333490810167	39.607942409360518	61.915489359171183	39.079347277693181	1.7293044600567398	26.068088362305513	79.440857692044688	62.476403487403047	59.112137497918511	61.167683081040124	59.369093206392584	36.206694306635882	43.301851252359327	3.4564427782073834	16.863614409674533	35.519400417362682	0.0	0.0	0.0	0.0	115.19225326489303	88.321342802880721	85.654004552467256	46.902513077052809	25.865971654805872	75.479652006704967	3.4436331787928793	21.584388535512627	0.0	0.05543408063819566	0.0	32.362414030593705	38.680040137127392	0.0	0.0	37.881622970918187	60.591261193354121	0.0
699000	-1851.6744597944053	-17.211196469477883	-1595.5310072139746	-238.93225611095272	0.56617625430318408	1.0	2	1	129.51378499538532	0.0	721.0507309142655	73.465924762002501	28.599254623979007	103.18235126490215	105.01774192345199	105.31232478347761	105.09520964953529	102.43942739639351	38.214739477220135	43.562923034346234	4.4400471869219977	17.503861172047351	44.403554878361611	0.0079279679200246235	0.36681804438551857	0.035730445921344473	0.097553076359980673	129.51378499538532	110.03237656155731	126.90153226637575	47.307305667758797	63.171158064092005	80.804641617791773	5.7789833403500266	65.964207929719649	119.03348153482766	44.374982818683762	0.51103225773164562	39.52314946351246	44.996282326376999	36.255188894826894	15.369963663217074	40.457758987455456	62.225853644943605	39.313926015340421	1.2591443480469993	24.865145998958393	79.130942931411141	63.455013203847365	60.435561982913356	61.810865330300999	61.661011921875527	36.960989294554693	43.351101766441083	3.3637944576995107	16.693005906935756	33.037188693602111	0.0	0.0	0.0	0.0	115.18101557349412	90.225172716695837	82.973317841750557	47.285474452016629	26.920168003434828	75.209488443088347	2.5023940824248614	23.498076115943011	0.0	1.0259908028758675	0.0	31.837616091166389	40.285714060745249	0.0	0.0	38.401407811962322	60.860666990722301	0.0
700000	-1859.1841371302803	-19.493838783676924	-1597.0323001689726	-242.65799817763082	0.55766239172643817	1.0	3	1	128.81398926593013	0.0	731.22371100029079	70.598401248303844	27.642176977832808	102.39246355531385	103.3902088442792	103.46321834802995	102.854160935564	104.06058147709768	38.619182612725815	45.169563997830203	4.2174721515214193	17.874225453798978	46.862205172782758	0.1828350500434329	0.019055573298972672	0.012128135685479938	0.02680397924759681	128.81398926593013	109.69304586484817	127.78490183787781	49.148444340732929	64.595586991504589	80.346513339296763	5.0413451714677828	66.21126160510623	118.61028424843575	45.034848024221589	0.054676224017804587	38.917134353177346	45.819958465581493	34.980837039758711	14.884461732654053	41.882177093242966	63.500439967484674	39.630524731230388	0.56858597421685808	25.441111140088054	79.524117681244249	62.749921535432158	61.439525755077604	60.014318985197157	62.045617984604021	35.931526908020814	42.461620452760584	3.6133382648916808	16.661080323674451	30.700355282590394	0.0	0.0	0.0	0.0	115.19619588240266	88.149353040450734	85.136307066467637	45.584403728828811	24.628173614473685	77.846487933248085	1.5090880350672125	22.211943388880293	0.0	0.33316765122357317	0.0	32.505460660672476	39.722325615659955	0.0	0.0	37.395934393911105	59.741441510549947	0.0
701000	-1872.7762761519389	-29.539960504057518	-1604.1694575758856	-239.06685807199574	0.54185095054104582	1.0	5	2	129.37391490386284	0.0	747.0336785358561	72.649333048958169	27.064266333371208	103.06366300622497	103.54865043222541	103.061319921642	105.31143573544895	102.72247882055821	38.831192842890964	46.136838065162777	4.9306960932333412	19.036539087693377	47.593510300742274	0.015581021972355617	0.14134392314083666	0.046780961812951272	0.081734902801077869	129.26046382253887	111.51996141081099	129.37391490386284	47.414074477749217	68.414979835256318	82.847125391071387	5.0265696548579299	65.857027483775184	119.83666138815271	44.924417272425735	0.15259162933636106	38.106626426944317	44.62542525323056	33.953683720876533	15.291980102087653	40.936921108616531	61.804938756280869	40.458926080452265	0.64674953462870421	26.463105770346413	80.199487842736133	61.441244655816654	61.407545230600697	60.44137134951243	63.866506187684017	34.594717500642034	41.588976030386881	3.3972055829011221	16.251222209121163	27.523476877774154	0.0	0.0	0.0	0.0	113.08566395042789	86.897219520019931	83.308343893947452	47.062488621649919	26.396028780109347	77.955417736361667	2.6354462026783922	20.710262995664433	0.0	1.8535559083496747	0.0	33.380823889054767	39.510644792330062	0.0	0.0	37.312844990697506	59.077624626907593	0.0
702000	-1874.0774698600183	-26.235984569566838	-1605.4155401054975	-242.42594518495389	0.52697274899238666	1.0	5	1	129.61485570668199	0.0	756.97435075794908	68.295962690497689	26.80816536269489	102.34517466637192	102.62510406352401	105.32612707387855	105.83028516361215	102.20776121452505	38.274570029173759	45.877866736103279	3.915399324143308	17.119703516204304	46.048587477476616	0.039175705187474902	0.061383274802127741	0.35595181337113269	0.22590887738047438	129.61485570668199	111.64020042948866	127.79099682227165	47.887135494927087	67.281768891724795	82.832620102738687	4.500614327962702	67.493007844148835	119.12551800583938	43.086503043850769	0.034957285805907817	40.626328964217002	46.027975610460658	34.098640453374877	13.698477444242805	39.728470254039223	63.296075553854671	42.723120541689319	0.28367042073511639	26.68165905456803	80.125372046321374	61.460569036489602	61.486050782515456	60.436827520943929	61.625637048039295	35.362227100508662	41.098867159647433	3.6740896135753363	17.016815318930128	24.78925430370078	0.0	0.0	0.0	0.0	112.35723508556069	85.837937582420167	80.744143938536268	46.553242209906379	26.202947078649462	76.076283674593583	1.540385683225014	16.051048034594178	0.0	1.4519600383391242	0.0	33.245702153453713	38.201762818253854	0.0	0.0	36.741355274791005	60.825000030018124	0.0
703000	-1891.336386108492	-26.13173270174299	-1625.1676270313769	-240.03702637537208	0.47960315816408217	1.0	5	1	127.19452474893922	0.0	762.02896262095567	66.558259718744097	27.668540209838842	101.04492002345901	101.66204994899685	104.85894969500735	102.12965672542552	103.54049288492585	38.786039979964016	46.50032060280963	4.4050380045870288	17.553991815275843	46.27551371479619	0.41865632074078807	0.60825798545106646	0.44002886837995525	1.2859295516448235	126.66193137949598	114.41651459052028	127.19452474893922	47.79194694868248	66.805227663247507	82.087985076787049	4.0128476272116629	70.286084952848043	119.9566343425723	41.179462265071422	0.023824834961635122	38.27541612161896	45.882091054362547	34.129358822556895	13.817263250264595	42.273419238977802	63.634672469014703	41.232331806641774	0.17647214974166781	24.621617904705296	78.867307468566906	61.271344361541523	60.311984386578828	62.366195701582477	61.67894485131432	34.551145989106402	39.384794570681379	3.7431606465113476	16.795089004096614	25.265552398161574	0.0	0.0	0.0	0.0	110.29626269071078	85.210082000059487	81.222841329696877	46.976823492189453	27.29236059560397	76.186280418329957	3.0635483110992974	15.925927233736578	0.0	3.0678702924595354	0.0	31.589557527435783	39.04328570263047	0.0	0.0	33.674359986288664	58.786411610036936	0.0
704000	-1874.0224306063046	-9.9037821781512942	-1613.4892504446418	-250.62939798351158	0.49951604788250448	1.0	1	1	129.15182376444938	0.0	761.03117449896138	68.926267770825277	27.068151442606471	101.81822850352188	102.5404953277815	105.48440548187129	101.5196985488476	102.87410456075648	40.73141966152955	44.8137870155389	4.1147707453705493	19.074060127848064	46.279621568204064	0.1748686380158373	0.56245261214099651	0.033529700420697417	0.20881473753733115	124.99142181096504	114.18765417855572	129.15182376444938	47.95010636694569	66.675179581729324	81.943614403941822	3.8034997235701655	71.734961512663716	119.7104387408133	41.78090818725866	0.058777611033217741	38.044812044972069	47.200168804049923	34.961846743589327	15.750910482561151	42.776009820901947	62.369317137175202	39.301620643222776	0.21019936142163642	26.478324509444025	79.510334888042479	60.32966070241747	62.746747721084752	62.221893198716806	62.337639547267123	31.487964972590611	41.252870446986783	3.2214965306458678	16.541680055466898	26.59555875906219	0.0	0.0	0.0	0.0	109.77761792623127	84.201479599505817	81.955244972738654	46.80230243822934	27.753399521528426	77.329416005965484	3.6536585876204049	17.253826867760914	0.0	1.1598871181186383	0.0	33.414903964806498	40.192125643297139	0.0	0.0	33.890377943114032	57.267962220190292	0.0
705000	-1883.9034020410297	-12.212438401985148	-1619.7341844861994	-251.95677915284523	0.53756464105639934	1.0	1	2	127.78206639064064	0.0	765.57692617840826	67.415400034868853	27.726879444313774	100.89209205597398	102.99713223009265	106.11299319570232	105.33886470957249	102.28477534029868	41.023283253277377	46.233131096086701	4.4968516205952831	19.248414342071289	49.5175573554598	0.30598382887868547	0.02827453008579818	0.16596787686187692	0.020598264504706653	124.45256615119153	115.42338702940232	127.78206639064064	47.572869363287325	65.064089198307684	84.054015407637522	3.8524564928553104	68.716901496210539	119.20037312407905	43.892868239535495	0.18251295225139186	37.849528171952905	45.311211011317404	34.603654776162514	16.218751911974628	41.009903486563807	64.780040544563604	38.751501464658972	1.0397827990064443	26.631861285638063	77.723250480858141	60.701352773243954	63.851295197207556	62.366484380338193	62.440519499943051	32.685764679378387	41.106966837299908	2.158170737454097	16.528839634183637	26.366781421583298	0.0	0.0	0.0	0.0	110.81958954217318	83.341122600366774	85.374246473581024	46.590370958911372	25.170649576885374	76.059814796923945	3.5252271171483316	16.267608356416098	0.0	0.84126809117483892	0.0	32.953668673805723	40.383866981460081	0.0	0.0	32.55300942161464	59.468457896232515	0.0
706000	-1868.2597469452155	-9.9445052445697542	-1608.7874495020967	-249.52779219854915	0.50326306834627221	1.0	1	1	129.83931504290496	0.0	739.86952802311089	68.859223159593157	26.811588469497018	101.93486292224365	104.69186448548494	107.50362013147662	103.64831786364702	102.03145453229374	39.166676209477473	43.861184476651424	4.1064429388262473	19.212452727552915	46.911046124971513	0.0077436802348366286	1.1567983210032153	0.30454439056767335	0.11518522741859299	123.16226561313941	111.66025139770829	129.83931504290496	47.614249974160948	60.657862556326549	81.110305524776336	4.2891771006677111	70.041552593100619	118.40132422980143	40.923244179758143	0.63117648007958171	38.317909162078344	46.507892521563782	33.965384469570644	13.990740928062857	40.434477931965411	63.224333218402997	41.125993326495951	0.57712511458504834	26.296594129414991	76.234151423526356	61.080689141049319	64.514178905622884	63.53837585776224	61.901059522265911	31.839860406478135	43.08414964567487	3.7155218746057734	16.327425840276533	28.655417285246447	0.0	0.0	0.0	0.0	110.32760940623963	84.895203015286214	85.237091537837927	47.009023401123592	26.070294369007751	78.042392888625628	2.7855413516276459	17.001047506808721	0.0	1.2083884615261595	0.0	33.269372519259832	39.743777665564778	0.0	0.0	34.575779804668386	58.420862814308322	0.0
707000	-1864.4440099291996	-12.373234204741593	-1604.5293708979034	-247.54140482655475	0.56747685697844574	1.0	1	2	131.03805112632188	0.0	743.58202415897904	70.130226265944742	27.393147142348848	103.1809359003835	106.17240281789157	107.30503221597509	104.22790396221627	104.83243091263492	38.247958286627046	44.567720824841707	4.7417514025456367	18.505161410584723	45.555324337275088	0.26909708144929823	0.022884192812554938	1.7673563992867161	0.058240794703044899	122.47758054705213	109.8547262482668	131.03805112632188	47.749781451125422	60.480137974712903	80.482474804301802	3.802626088708116	71.268376665140522	119.11628159828334	40.361970463977855	0.65427318041308624	39.446419569845773	47.263259977623463	33.966045216328048	14.545720285657088	41.997918177467866	63.173583708211673	39.590107535943851	1.1748624498692646	25.894815573545795	77.930242410802592	61.234843932198793	63.025255558271368	64.351691229616733	61.374951524756725	34.063345326009589	42.69044226139318	3.6533657609416164	16.180925576302108	31.488163351883607	0.0	0.0	0.0	0.0	112.47874025835635	86.147555425782286	80.826215133065602	46.534380514658068	27.141964124046233	79.720858980584282	3.6708711480885343	19.145962142474168	0.0	0.62536595532921069	0.0	31.39029227659951	38.934200407476325	0.0	0.0	34.058330945081153	56.927242140790149	0.0
708000	-1860.5828272706847	-9.9344850206644821	-1600.0031936257481	-250.64514862427222	0.51277272847326516	1.0	1	1	133.61177586530519	0.0	751.42069804459277	71.666057831446295	27.184940999521327	104.30707827563297	104.38840727898848	111.33168494722314	106.58043621294227	105.2247555975358	38.605931891806534	44.96893521388084	4.79618535712072	17.373089332562291	45.084264046811668	0.04075146637368196	0.059858270444983333	0.0097173499829313371	0.72545932533274027	124.03013626673639	112.32752884984325	133.61177586530519	47.528098889510986	61.146894063394136	80.380596309665322	3.7748102698597945	66.481619220289119	118.79693043555284	39.673087544683476	0.099877100287959458	39.692912598530128	47.498641669944092	35.358934877688	14.391559455633599	40.797474629348542	64.904486375561731	40.358769562079573	1.5943037391819037	26.552131191331295	79.328488684331646	59.366216999257645	60.284521008712311	63.530589054213493	62.914551543721423	36.377874591306593	39.934920771055161	2.8176568969108597	16.021260215860234	31.822335560842461	0.0	0.0	0.0	0.0	113.41004930581208	84.492981982007777	82.171961909897064	46.938940889093317	27.888095008748	79.974899882612206	3.5069838791520289	17.946467713002182	0.0	1.2996652783785314	0.0	32.936880170450202	39.354611252674907	0.0	0.0	36.250718442619231	55.063883365755444	0.0
709000	-1869.6766008597774	-9.9684496828007756	-1608.0349267954036	-251.67322438157294	0.52119562150318555	1.0	1	1	133.1689550785353	0.0	754.7864895196592	74.058444782880628	27.294252325292497	101.96146102484225	103.11743659226751	111.36160083403013	106.56528796806509	104.50586033517999	38.446741702637311	45.108556427991481	5.1112864950800487	17.611827779152673	45.247255681146513	0.061648001007648751	0.15270185400275094	0.024177183871290951	1.7399830823364897	124.82215037425664	109.95512815688434	133.1689550785353	48.670328868975659	59.581251867197835	81.841709827440496	3.7154886564542196	65.35191293618567	118.91960434113967	40.029394949230046	0.27093359805990425	38.843954670867113	45.822109856624614	34.328069919189879	14.543825892358948	41.488378971039928	68.166725782192117	42.123733923581234	1.0766820623299067	25.999642615211176	77.773235030556322	58.693758464054554	61.796142440539143	62.540830187120442	62.632403359120474	36.657231166456803	40.5838640166914	2.8818963954799339	14.418625690559958	33.612035164533815	0.0	0.0	0.0	0.0	111.80936051563579	84.101638590693014	80.701776345948929	46.379871419686168	29.110450740411711	79.746285582559381	3.6998081160984011	19.709475345367352	0.0	1.43887513965623	0.0	33.412268725550909	37.864784672238741	0.0	0.0	36.286197896040086	56.298550537797929	0.0
