it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Alismataceae_TS	Alismatales_TS	Archaeozostera_TS	Archaeozostera_lineata_TS	Archaeozostera_longifolia_TS	Archaeozostera_minor_TS	Archaeozostera_pinnata_TS	Cymodocea_TS	Cymodocea_floridana_TS	Cymodocea_maior_TS	Cymodocea_serrulata_TS	Halodule_TS	Heterozostera_chilensis_TS	Heterozostera_nigricaulis_TS	Heterozostera_polychlamys_TS	Heterozostera_tasmanica_TS	Pennipollis_TS	Pennipollis_peroreticulatus_TS	Pennipollis_reticulatus_TS	Posidocea_TS	Posidonia_TS	Posidonia_cretacea_TS	Posidonia_oceanica_TS	Posidonia_parisiensis_TS	Potamogeton_TS	Ruppia_TS	Syringodium_filiforme_TS	Thalassodendron_TS	Thalassodendron_auriculaleporis_TS	Triglochin_TS	Zannichellia_TS	Zostera_kiewiensis_TS	Zostera_nodosa_TS	Zosteraceae_TS	Alismataceae_TE	Alismatales_TE	Archaeozostera_TE	Archaeozostera_lineata_TE	Archaeozostera_longifolia_TE	Archaeozostera_minor_TE	Archaeozostera_pinnata_TE	Cymodocea_TE	Cymodocea_floridana_TE	Cymodocea_maior_TE	Cymodocea_serrulata_TE	Halodule_TE	Heterozostera_chilensis_TE	Heterozostera_nigricaulis_TE	Heterozostera_polychlamys_TE	Heterozostera_tasmanica_TE	Pennipollis_TE	Pennipollis_peroreticulatus_TE	Pennipollis_reticulatus_TE	Posidocea_TE	Posidonia_TE	Posidonia_cretacea_TE	Posidonia_oceanica_TE	Posidonia_parisiensis_TE	Potamogeton_TE	Ruppia_TE	Syringodium_filiforme_TE	Thalassodendron_TE	Thalassodendron_auriculaleporis_TE	Triglochin_TE	Zannichellia_TE	Zostera_kiewiensis_TE	Zostera_nodosa_TE	Zosteraceae_TE
649000	-1584.4607957475205	-19.91831150686172	-1319.5046900969708	-245.03779414368796	0.4998507375175914	1.0	1	3	130.05907739371364	0.0	718.54370832501115	74.621362388812031	27.253912109968603	107.16192764858725	99.593270694572766	100.95416661253981	106.67594122326629	101.58627158131675	46.141494524208703	41.336710024271696	3.6488915568407672	14.383306487491232	49.475718953526837	0.011803051161749515	0.15644679120318672	0.14415628567503802	0.02363884928801694	108.32901865692452	103.91406635788228	130.05907739371364	47.839006107111679	63.768139184362411	81.174543844379912	5.2188523006732099	63.915443681853432	123.41178915067348	48.231084662504379	0.095617763748077345	37.577710882760087	44.380019441547581	35.40998318162702	13.786805355776778	41.904739672185407	66.826300032704154	46.929610689636981	0.71317574459011879	26.549280052681354	80.800106967028583	61.291904159887267	64.184363907658835	63.445991007445983	64.676881438487058	33.864406658909488	37.779882430741729	2.9158155227425779	12.60219321491452	34.983372396395204	0.0	0.0	0.0	0.0	102.57622982881227	91.620788581699799	76.947802140643077	47.181074914315857	30.478939459733851	79.849352720905202	0.65996379994700838	31.386842800646576	0.0022450807436486947	1.1850293815054984	0.003579944346655109	35.266618885995541	38.226905978063499	0.0010863233127490074	0.0043393700816092562	37.956323635377778	60.229117173177706	0.013505296993519655
650000	-1586.9560088988883	-19.150854705288161	-1322.998848586024	-244.80630560757618	0.54633991348203692	1.0	1	3	127.92854403026486	0.0	705.03602862392347	75.599265026341925	27.455880779529526	106.60943655557975	99.679951546826501	101.7385788344958	103.3663908678091	98.884922027387219	45.511972430782592	39.297522621527847	3.8078831813531644	13.7159047320949	49.053151585806923	1.460140911847283	0.35518921155624383	0.2044155621311653	0.041236172572388624	107.77729045364994	105.19563250804048	127.92854403026486	47.631340139595522	62.711739759373316	81.734746452637495	5.4170727283261391	62.05601803487334	123.95684563634113	48.700297672935157	0.049479790935148649	37.323792048978952	42.387262505186946	35.41070796038418	13.297878119162702	40.962754761549164	69.117868165175452	47.356866910980408	0.071213785886030445	26.257250838161745	81.46588258162798	59.743516826549701	64.654867638544431	65.413743582705251	64.97947673561346	33.912308774637523	38.293524902114449	1.8536402471475388	13.467501227638698	34.960469748738049	0.0	0.0	0.0	0.0	103.21252773073239	91.942015837391097	76.536114658414661	47.39820185257242	30.925554462749076	80.016667822117356	1.7641124564003876	29.860586285433641	0.0022450807436486947	0.43994287222146	0.0074905674163689567	34.875073233322524	38.760710372627948	0.0010863233127490074	0.00075826825772154494	38.834401061585879	61.088685354453496	0.022379972991579095
651000	-1586.3625588354976	-23.125740206183011	-1324.4829094645611	-238.7539091647534	0.54622687146931459	1.0	1	4	129.51775560753197	0.0	712.15423096601387	74.956985988976726	26.936276345910201	104.90433156601627	97.811414751678839	103.01907492036665	104.28831460584713	99.297177243701029	46.496760821567328	39.561645118554722	4.0563778339154144	13.862571517554631	50.261098948064863	0.092350673664951921	0.41601155623867664	0.062490014619940651	0.32012293121898738	108.13417405154777	104.29808980293714	129.51775560753197	48.424458466513109	61.687424247309913	81.204796670157663	5.4919841608753233	63.620265170854253	124.31584679981243	49.157629775333952	0.030878286396665067	36.962557536017954	42.774960895085989	34.537389125680157	13.076188753885138	40.337301756490305	68.031129876302899	48.050384148135848	1.1429106172265828	26.590736146396598	81.124727987252484	57.015562586389471	65.162028044951469	65.366651846470901	63.477774093546905	31.695490176827125	38.163191483869845	1.3484272305525322	12.69206770304794	35.039609068053274	0.0	0.0	0.0	0.0	102.82369088976895	89.240575998451547	76.320033867924138	47.27464660254136	31.789145758861441	78.625324540268792	0.3856855276001494	30.98535895717831	0.0022450807436486947	0.70272287841827463	0.0011982869966532944	35.590368365885226	38.423024681180706	0.0010863233127490074	0.0030431062415678806	39.637600673258291	63.198508199399157	0.018552280134864652
652000	-1568.1606214668113	-21.191989423480386	-1308.5715268259587	-238.3971052173722	0.56867283786359346	1.0	1	3	127.64903372255833	0.0	711.77477436437914	74.68009489399094	27.777463266284411	106.03787223960039	99.168146212122011	102.69147096689149	104.42412869578403	100.56521221482335	44.940599315168953	39.098638317871895	4.3113706235247857	13.693054442295272	50.663500945498058	0.034198313200999142	0.0061420392989492778	0.058828842310727728	0.32399771542716538	109.94914346143807	103.71261413533473	127.64903372255833	47.597722428773288	61.842312755626104	83.249658416268289	5.4609598767809659	62.064479912532725	123.31506564451523	47.551969140332524	0.04159044064636902	37.823058196436762	43.462385103674123	34.467895656205442	13.912105117634374	40.830668515173478	65.309704857802288	49.305768772231254	0.42894009401561928	26.139214730244362	81.229698230688015	59.155959220654992	65.889895116571552	62.594889904927861	62.619457365020637	32.261091758464957	38.632379500494942	0.52114670529884055	13.470844887725695	34.622431592768002	0.0	0.0	0.0	0.0	103.07579259480795	91.651376434631302	76.875286539446819	47.288715411994268	29.850471176561019	78.960293462466069	1.0640924295571064	30.933332152022235	0.000444741422035419	0.82186413097083977	0.011253847767627181	35.180992813005794	37.860356307811209	0.0029475846485553792	0.0024364524601070969	38.859613008051738	64.231411154695635	0.0094514844828610389
653000	-1581.6957429962044	-19.805522440748106	-1319.1217650047945	-242.76845555066188	0.49477601053025755	1.0	1	3	128.92429111725895	0.0	716.1172440974949	73.954909051442471	27.369591445771004	106.45371335370764	100.45028781373553	101.20227496759368	102.46655200560333	99.360998486611194	45.958247856374498	39.002726016383178	4.7484290310102937	13.597582760071536	49.702691227988318	0.12650514870688451	0.24650823004400424	0.083016205818089661	0.92737001337868563	109.50036768445291	103.44832589865757	128.92429111725895	47.980753625726798	60.580480806631108	84.634920497153431	8.445721722645402	63.287022371051677	123.65799510176052	48.219760833678059	0.023953380242481004	37.49766534082454	43.444830992109353	35.373582790609042	13.993026782212375	42.694339288940256	65.96600428780512	48.116052496740174	1.0741612336615765	25.825054273107508	81.487065206076224	57.821556315406099	67.55530606286942	63.276057786208654	61.334128240549646	33.181014676295995	38.877001575273454	1.441839927104192	13.566656953224939	33.568506780385228	0.0	0.0	0.0	0.0	101.34480707831757	92.232567373393138	77.739222137785262	46.673405550911717	32.317386175918941	79.685768644147004	0.089759939047986181	30.626890052582315	0.000444741422035419	0.95990668294106984	0.018032912394643205	35.431189492122655	37.778320469933782	0.0082745360688200043	0.002757324955590959	37.531141582460847	63.862246078362652	0.012784732316235919
654000	-1595.2798341399221	-22.737562070590617	-1327.124264459613	-245.41800760971842	0.52068436505636084	1.0	2	3	129.53199562514567	0.0	728.25127715731878	74.556403451222423	27.083563093931481	105.6159538784341	102.1433353356482	101.24469092904586	105.77176339210068	100.296496775121	43.43012228081237	39.579400364876726	4.7078973647040367	14.266906774880304	52.105383102815978	0.10964148375030364	0.45765481850275491	0.080752763724397533	0.38272326955143821	111.34972073169318	103.94698862658875	129.53199562514567	48.45953215053747	58.987161419393864	84.324089169289266	6.1261215696333489	65.461239806365882	124.10900281342882	47.667556476061613	0.023953380242481004	38.687528888238198	42.676604418091024	35.422813210992388	14.338186932675544	42.93339641115071	64.877588574492378	46.846041544901439	0.17091290790041402	26.575390957478483	82.169156639575078	54.722132289558893	67.94212831736462	63.502171098345535	61.591175946827327	33.969926398212891	38.741951788328464	1.1462451438614649	12.10765556398551	34.006630110496602	0.0	0.0	0.0	0.0	99.827797278377773	91.813207514776465	79.645669833942335	45.879828068937428	30.836715276093706	79.266545898311207	1.777856472226	30.088044669676464	0.000444741422035419	1.2472555720181542	0.019325483860312923	32.681000770839582	38.506961957509894	0.0069178630282768633	0.004044719917567427	36.681804880183563	64.421289570703337	0.00074593696591079839
655000	-1588.979735465859	-20.537453450510359	-1320.4112753663346	-248.03100664901399	0.49737705448517289	1.0	2	3	129.97364279760916	0.0	727.80224505255387	73.650292089359652	26.887823329617564	107.7500119501606	103.18746505575575	101.42613916148798	103.10326766336956	100.55068082868232	44.567140791551346	39.608979271291929	5.831740575111942	14.071874574489421	50.672722892258292	0.056239941084416545	0.04551993538165866	0.09297858001139292	0.0080017114160891578	109.37018487754119	103.84353477978919	129.97364279760916	47.761268318230407	60.896611982683751	82.658710759275294	4.94060320817771	66.753803394710332	123.81749866145698	47.630819734716148	0.023953380242481004	39.934306873336311	44.406641683121414	34.905008394675086	13.608583522878641	41.779543976495866	65.425494623100533	48.049761872094805	1.7772132791198714	26.472699915542616	81.600105023221658	56.061039509601954	67.257992284607013	63.064431805445217	63.073574028232535	33.889661201676191	38.608479836890815	2.0759362723420498	9.8887993925287425	32.085593275182731	0.0	0.0	0.0	0.0	102.61174557053653	90.910184666133901	80.364124807911097	46.570885660423421	29.918115428375462	78.693360219837942	3.3051256863991982	28.974879449612704	0.000444741422035419	1.8187407245413929	0.020722083935796928	31.763925356797408	38.044370971687982	0.0069178630282768633	0.016086496740337353	37.06592658002976	63.532361488587334	0.015162518219428101
656000	-1596.8310844368214	-21.438962100045494	-1326.2387542556098	-249.15336808116604	0.54985095519114213	1.0	1	4	127.47764366178552	0.0	723.9548565697005	72.251962493263022	27.95236458036382	108.47063647828041	103.48476044543003	98.745907750605269	103.78512470895427	101.28499859431433	45.292711709234631	39.663215769472167	4.2639646624300944	14.289821546799962	51.353631722491571	0.014172393345209536	1.1185792617106636	0.057812898993015116	0.019768423908977685	108.5300266391793	103.09330708123011	127.47764366178552	47.851021715731001	61.342936647015264	81.249837001040035	4.2827196377536056	65.628504320736198	124.09888101727363	47.010033205581998	0.023953380242481004	40.72935775566112	45.579384698764677	34.667459544847048	14.996040643411662	43.028644817453056	65.017024803380721	49.108650079939409	1.424279210176141	24.019825433976031	81.295512690280347	59.344937407500659	68.600125516477206	63.041907767707087	63.45017749387376	33.301588946273071	38.817958092562627	1.706124278915822	11.206412035558994	31.015799596564243	0.0	0.0	0.0	0.0	99.200152649237992	89.494545043346804	82.971096407994438	46.633437212813575	31.270580704250374	79.718808501175232	3.1506817645360208	31.041861137305453	0.000444741422035419	1.3118362137015662	0.021212616102407419	31.311721002369826	37.86687344245032	0.0044063500766035463	0.019123251680556619	36.7148754562281	63.852957317501875	0.0007412388646093615
657000	-1608.2432249098936	-19.045712084269475	-1338.2056846005682	-250.99182822505577	0.4973711541552463	1.0	1	3	127.497006796089	0.0	722.10598878720248	72.653116942632622	29.065423642076173	106.88756510330877	103.59297360388004	98.464451306757198	106.87536775844323	100.30653919408812	43.824419680170273	38.967212999543385	3.7759939470309236	13.932244288593433	50.68764187267589	0.58660550365160913	0.089042764307649	0.042447182409953266	0.096164398015506219	107.65282160419007	105.33830519696002	127.497006796089	47.647763728829098	59.712309908508857	82.43077645260361	4.5155190771393228	63.72259715075328	123.09929875473841	48.398160542882366	0.034088247198276966	41.55598784417888	45.13881980632523	35.156534178777207	14.357083341875082	43.072240550265001	66.127518444278223	49.052229401571395	0.19247905533471765	25.14634943352609	82.419811127350201	59.80106870964164	67.743393009053861	60.872262889287839	64.403308650071068	33.588402084642873	38.741263547836716	2.7412508408478136	12.34046275752136	32.813983284454515	0.0	0.0	0.0	0.0	100.39203461416817	89.870025637050404	82.561950410881479	45.877353836791698	33.211376434396051	79.78080943841843	2.7612289114884097	29.837088710596984	0.000444741422035419	2.5378324666839953	0.01997564869579653	29.129727537846403	36.292145903643437	0.0044063500766035463	0.033294613092883625	35.823899393292898	63.267880203678537	0.044772185752656291
658000	-1591.3167302109543	-19.069244862511212	-1323.7202010931301	-248.52728425531313	0.55153745925798681	1.0	1	3	127.25505163364834	0.0	730.25919332726801	71.782116185321669	30.862269008715892	104.94183633386555	104.69384469176551	97.826353788783464	107.1948342605303	100.48819173204257	44.716926886794042	39.328106611651215	3.8098494772850313	15.780364600067083	49.948017493413985	0.41692239787278423	0.12814878577315914	0.033902385135788707	0.0067750167109706938	109.02864151523609	106.44348053118343	127.25505163364834	48.948755568545607	62.160904886403792	80.672839037497525	4.1918463504848003	62.193718308660046	123.9545043741186	48.432102449344313	0.034436942895319012	41.578160133844797	46.63554716121476	35.017553665082197	13.79088317238358	42.120965370958139	67.432384324464053	50.963588163360242	0.16214307614209866	24.695663136984514	81.775762054457743	62.23724137240837	67.142180207247364	61.932974075397098	61.962838073541938	34.880726864715619	38.78314623381555	1.8758413656743069	10.385513299431091	32.742395241948302	0.0	0.0	0.0	0.0	101.32469036597342	88.88697872246442	82.394694624857721	46.897871935379477	32.219362904954863	80.616884192318238	3.2994589446179416	29.869056181812446	0.000444741422035419	2.0642601968217553	0.015371722675451685	30.292452337118487	36.633987480514008	0.0050059445086423071	0.0089083210464680346	36.298875570892292	63.123858182802302	0.02604254584267543
659000	-1591.7678335721257	-18.533853189106651	-1323.7307865631515	-249.50319381986765	0.55657277612082101	1.0	1	3	128.75081979867636	0.0	721.74485744038805	70.377022404833795	29.170302510303518	104.93988707415588	105.35944919520556	98.301211991436418	104.37353076498438	101.04186118025217	44.872619586928167	40.987302579288638	5.033013819059958	15.459277126598431	51.905168822537966	0.21732643684048053	0.0036645291751003653	0.017244850291739389	0.010691206172764844	107.70257464671027	106.73204251124619	128.75081979867636	47.936642453793318	63.557199623364625	81.436895468028936	5.8072735722918489	62.847243520274006	124.37503649365505	46.411392842150853	0.026583550953531099	39.947664212764614	46.350959449743023	34.71735077925306	12.88880770983552	41.395421498562378	67.175023545504402	50.051658738372069	0.18759327008262705	24.105607984950364	80.191756089907955	63.106835723488253	67.575635981227336	60.962578659355458	64.147792071161632	34.754468349358312	37.483239210414055	1.6717794085929865	12.030437469316514	32.848719122421493	0.0	0.0	0.0	0.0	100.88884872638458	89.580598182003996	82.97146791288182	46.715451060306634	34.022193757150646	79.837166188233937	2.1876639062678729	29.296712541886972	0.000444741422035419	2.6099380782669774	0.015371722675451685	32.024650841175372	36.973483708593001	0.0025367493275919861	0.026983959143491006	38.383479461001343	63.827826152290825	0.0040460235674749656
660000	-1593.4381392004873	-20.058002687295854	-1332.01089743289	-241.36923908030144	0.55530717139090424	1.0	1	3	130.23736132331246	0.0	722.94109182584452	68.244488125334115	28.642144849093778	106.37424453469831	103.44798004536662	99.02009117364814	106.50901025549845	100.49432397538295	44.738686437969072	41.072592059039103	4.2402132440100351	16.294222149333265	53.917933005499854	0.027190857558293206	0.16063087785142391	0.017244850291739389	0.0069863418485625935	108.24602613171727	105.51812071784195	130.23736132331246	47.974978572398477	63.603831997445276	80.735852423845927	5.7344671179164122	62.849010154442063	124.49278465748485	45.12183318289221	0.026583550953531099	41.050063786223589	46.886041498672562	35.723069132637008	13.845982236656328	40.346315863165408	65.282966086713813	50.535560776574791	0.34493715202615183	23.842306262050002	79.934780807241808	62.257301012441928	66.94107702209466	62.691139203234243	65.368908647826885	33.109203564421264	37.903450819462989	1.686330808565216	11.308975047064104	33.569317677264053	0.0	0.0	0.0	0.0	99.382960941059054	89.879876953379537	82.71704772799022	45.880319382659948	33.903747334226829	80.292745864907502	1.5023349595278788	30.309883935944193	0.000444741422035419	1.3797221190260807	0.010542104263014232	34.480224710748324	37.511787142506599	0.0133869035938083	0.00081678425294944706	37.982077572594385	64.238955649106657	0.033137316570890418
661000	-1593.4149961939866	-17.301289372202554	-1331.6046900448409	-244.5090167769431	0.54854414400763996	1.0	1	2	128.91119918824731	0.0	741.84273829970255	69.479051723008965	28.664051281577333	104.82553809086581	103.5916101023324	99.877531090616472	105.81672707686538	100.05810526014648	46.112628930049745	39.91813786587629	4.8397092599109266	15.680076402024941	53.516409880173079	0.0085659533083023466	0.059214122189656479	0.52705663518163548	0.017783980814865763	109.50556922925125	105.88211063659291	128.91119918824731	48.577369507120579	64.542377967291102	81.859848638183863	8.481899227686613	64.425517080728184	123.77401407392321	46.872134300856203	0.026583550953531099	42.700767965577256	45.495010148774824	35.102359831251505	13.559875259322077	40.826634848508441	64.983890567567485	51.305334680448382	0.88965378053138355	25.870121510261775	78.433654862500774	62.160111539603271	66.484961591230245	61.939215197908062	64.596964101506487	34.166430858252177	37.841654621927006	1.2199539236719201	12.160356636084398	33.814192860437643	0.0	0.0	0.0	0.0	101.30580564003466	88.355559826928385	81.486722079330107	45.152040881113898	33.084672025773862	78.914249141484206	1.462502244776164	29.81418776920853	0.00075642446507485916	1.0909549254096351	0.0139161881188022	31.397403820759877	36.352145620901531	0.00085814429427122363	0.011911339914350012	36.515897949944602	63.442613815986455	0.0024867351648339697
662000	-1594.9976419695856	-18.107181380842	-1332.507890125846	-244.38257046289777	0.51540672444056412	1.0	1	2	127.57677860151458	0.0	748.70644575310382	70.803084150663821	29.898260014828292	108.01038244155291	102.71621361750091	100.06159918333726	104.40205339070873	100.89511940572176	45.593785193353909	39.526925918608498	5.5083116303437327	15.393266017573939	53.544281531196319	0.12585272586962376	0.49450132299209859	0.025660957412138585	0.008016744966386935	108.50166575171889	105.71495601837957	127.57677860151458	49.226080806996649	66.028131977347016	81.608168323402239	5.2684196167827499	66.274578304310538	124.05084528853665	46.443889468101482	0.036899664854191327	40.966316376859105	44.448614710274676	35.735927075571759	12.852612813849387	42.278063637757867	65.376433567303721	50.451891447932773	0.11573753030221356	25.306121570078254	77.30913925271625	62.773289819380153	67.327549846349555	61.700009997237437	64.463797379541276	32.146161845280702	38.264270392478224	1.0568815815485557	12.565185891052684	31.305598554387675	0.0	0.0	0.0	0.0	100.91390566495497	86.656517151089957	82.525319642003225	46.868602660829303	33.070160586628063	78.974602851854414	0.94492922634370136	27.011619008950728	0.0016808878103108799	0.28029047147195563	0.0139161881188022	32.137549714686635	36.368111517728195	0.0037137706627550643	0.012051470375444032	37.663957896338438	63.332240169122777	0.028229405697761584
663000	-1594.2456546221511	-16.791703894213825	-1329.1985262303585	-248.25542449757859	0.55014559854862133	1.0	1	2	128.40866552064384	0.0	737.06253399086836	70.326943254659895	31.394002933252466	108.99416320846659	100.0818607639069	100.61062915512142	105.14144012095721	101.60502973416793	43.694067932238177	39.25782884286491	4.0959943265097127	14.209007802161205	54.235626104705275	0.10093581726111939	0.34750195807875395	0.052136453205861369	0.013419990645263641	110.22444189854117	105.41376005543556	128.40866552064384	51.013487989553802	65.012326935214105	81.387141035123278	8.1714806560173017	65.494604818598972	123.91239896356825	47.475252409502971	0.042008236941830146	40.458707804742176	44.750353292977415	36.107797797636266	13.487173666729104	40.647659266808553	65.631623353065365	49.785488095156801	0.0021418977160239105	24.030896751757151	78.042262506424706	64.735471216967738	65.734628015197998	62.236527799426071	64.522822398250938	32.485848129939704	38.681533535153761	1.3912540057223197	13.503307181826939	34.660168911462712	0.0	0.0	0.0	0.0	102.09525068286116	89.019931920869197	84.152901229604623	46.552223260074349	27.240975363772851	80.175196613612613	1.5854334133398384	28.691496255042754	0.0016808878103108799	2.2529559194899522	0.017031933568109656	33.102222415970878	35.447361887001762	0.0027415650413255277	0.011591142465265943	39.89364542042653	64.243385509661948	0.0095384331316598903
664000	-1585.7226314928416	-17.425235656107798	-1323.2438500784629	-245.05354575827096	0.56541769314873236	1.0	1	2	126.47970415116866	0.0	729.71689290203358	70.420936160831232	30.587629815304304	106.74742219667014	102.61240432017419	100.63221499492103	103.56774484453462	102.51684347445102	43.741569790812065	39.016629203911663	3.1164415307722755	14.092362610028916	56.400291510105724	0.029759356770442946	0.0096300018534437593	0.068515747394008022	0.050261623222589868	110.89049718415509	104.55058464989725	126.47970415116866	50.103042180582683	63.761732999207275	80.777832299281371	8.9921083257123815	66.340591047429655	123.33945265499717	47.502820238904945	0.042008236941830146	41.552657628100278	44.186185874546041	34.765966302960614	14.018233024215871	40.076284330939671	65.389002854784479	50.843571921585955	0.86971517090839812	24.094971416156334	79.096908589119238	64.534596695043987	65.760035337846887	66.577409572089181	62.180580969235415	32.383355073291824	38.818299189047217	3.0621809815747234	11.90426011295089	37.222763698566482	0.0	0.0	0.0	0.0	101.97751452530511	88.005626797031141	84.981217878636528	46.652743956736913	27.301923671000473	80.369633373073626	0.97670107435419751	27.700284856700296	0.0015365375623033334	0.6568592294067811	0.016926746536140111	32.468853944244174	35.974456293246476	0.0027415650413255277	0.028291004495309809	40.005876861208193	63.849177785360993	0.030597279364919766
665000	-1610.6108049400084	-22.908437863960067	-1336.0866555305033	-251.61571154554508	0.46167786386738091	1.0	3	2	128.88354138993182	0.0	747.94422044624207	70.005126791222253	29.763457886086538	106.97538206929188	100.57683355540162	100.25903368981695	102.73249784411036	105.15704465545657	44.352433631145061	39.57968322767362	5.1768344771424513	17.827532385484908	57.922155379469586	0.0076422761388668103	0.0084985426135525399	0.24193811914044672	0.61968515987617145	111.51644547258894	103.8123805338406	128.88354138993182	48.143779107140354	63.07392754065016	81.235522308858918	8.9297556851882316	65.735305038679172	124.1812159838742	48.390603243871105	0.047459237676766908	44.703603892189676	42.274603026141243	34.915857192135526	12.981057021803935	40.108503570924782	65.530225079956594	50.797962872771024	0.04290270736253754	21.960706543330485	79.578352320503228	61.44766986726745	68.642619933895517	65.091077889188512	60.935781906123857	33.086348485247221	38.468616925816967	2.6864985691195722	11.902749280170003	35.611276908452538	0.0	0.0	0.0	0.0	101.37207906155297	88.890116473300125	82.559285776537891	45.773489243961833	26.155783576231915	79.84896623033481	0.66312009253397486	27.23894468837219	0.0015365375623033334	0.76191505468656429	0.01063837153140236	33.207697574643902	38.306772363244022	0.0025579174920323661	0.010359572090697627	40.011176538275542	64.229336900912983	0.024930132308634945
666000	-1600.1311053462634	-26.153872298732676	-1332.3601240731143	-241.6171089744164	0.53464240033943555	1.0	3	2	128.35772176090438	0.0	731.71099342391324	69.524274091466026	30.666387359590995	107.71156749480178	97.880309663184178	97.671408427157473	100.40725576410223	106.29402172090062	43.888916282199382	39.493609445507545	3.620311522109203	17.605745371635081	58.609455484370351	0.028136633587354187	0.23673521895734981	0.22660863696306055	0.046349710829178575	110.55397831603523	103.94952774234217	128.35772176090438	48.244136225481725	61.337761195623472	80.667160545150551	8.2580812338924012	64.193750878189746	124.22165294268474	48.096739485168136	0.074304023374693495	42.667806133379244	42.563505493892265	35.26998215727609	13.571407627917655	40.936174342913681	64.975644114933047	50.009840375661767	0.49870024545720615	23.231640813500093	79.450561004096301	61.548182775191449	66.955463967209425	64.791120221272706	60.917986683950133	31.335685615963218	37.007270462172528	1.1531822693725711	11.297448684277555	33.816457846879828	0.0	0.0	0.0	0.0	102.27212236130281	89.85197649221287	82.564557841005197	47.16699877657986	26.261562524451865	80.606976342047048	1.9850034695151555	29.266445275006053	0.0015365375623033334	1.154167806232214	0.011593112992685964	33.566080214270677	38.98220147706882	0.0013559827845121691	0.0024254295376198304	39.75258077609076	64.694907823525142	0.0030811667410325372
667000	-1586.7334250866666	-17.772781931423118	-1323.4769773755829	-245.48366577966044	0.50160128036747653	1.0	1	2	126.99224465628168	0.0	718.05707368052697	67.009253896070305	31.212150297408666	107.46240694209412	99.893587576412173	96.563810825994494	102.03496056581709	105.72426058255628	44.344156577566046	41.081288780406084	3.6588010130711397	17.945423029387602	57.715090618483742	0.0058203456548709398	0.049639734459928149	0.03143884398687391	0.01473886664243107	109.87640285083511	105.30774596205906	126.99224465628168	47.906074482189545	61.716973188869872	81.44178708498572	7.6500340079683564	63.025919245700386	124.12907926489726	47.38428710980368	0.032933908893403752	40.496853613575936	43.493607837005932	35.649481578635822	13.570858946712457	40.13708909203504	65.128846327437174	50.531314596800655	0.94771025489075789	25.215065330511592	80.445772047601523	63.71398707662609	68.282355409730741	66.531373015540112	60.538835456359514	32.407994018500659	37.629501153856857	2.6591681497782935	10.516724714759883	35.589804438045498	0.0	0.0	0.0	0.0	102.9699754390804	87.579863991551107	84.336783227652262	47.304935659305606	29.880396253017015	79.843547694892933	1.1158940990037163	28.83570609006118	0.0015365375623033334	0.9622909219840784	0.0031204572839200612	32.235761844701969	37.899030007194057	0.0013559827845121691	0.0033695575073799042	40.006039872268744	63.701437803123596	0.0019520649957290026
668000	-1593.1264853242951	-20.0852140490341	-1327.4386803975744	-245.60259087768668	0.52042332590212981	1.0	2	2	126.96268225697794	0.0	723.53701967180984	68.408794499401367	28.963847460902805	107.07545621822867	100.3878698787948	95.149420342852039	101.51530066030932	102.79827846881628	44.985592239446774	42.228776020482002	3.4644619585949261	18.218000395636547	58.036254189597599	0.0094539606398355569	0.15155924027610435	0.011921181389834001	0.01880689364140254	109.1669068074045	105.65672595530849	126.96268225697794	48.741320289419974	61.681682252917433	81.693870316456156	5.0460664665667387	59.533178788599749	124.08106941452716	50.200745993519277	0.03929041721024179	37.250997338129444	43.380985092799691	35.69122874464469	14.433454277696498	41.139855783724599	66.761661442044129	51.631900463891398	1.3348089563296603	23.974392628736631	80.363728523710037	63.284006413338417	67.411926851905989	65.491219794589853	59.989120307859281	31.66469332349044	37.364950329266485	2.5110056920717403	11.281242663731421	34.482413734049132	0.0	0.0	0.0	0.0	101.37905734273852	86.220819318960224	82.357034425337147	46.649817614453404	31.914701782704338	79.750898398020382	0.18946116398740975	27.528678569265224	0.0015365375623033334	1.4694746718802227	0.0067340841013985714	35.113613777812347	37.499241730580188	0.0013559827845121691	0.004622031537874452	38.145793729491103	63.572753363774041	0.021292294968783876
